cycle,mode,tick_long_tripsmode
2282,trip_taxi,nil
2283,trip_tgv,nil
2283,trip_ter,nil
2283,trip_taxi,nil
2284,trip_tgv,nil
2284,trip_ter,nil
2284,trip_taxi,nil
2285,trip_tgv,nil
2285,trip_ter,nil
2285,trip_taxi,nil
2286,trip_tgv,nil
2286,trip_ter,nil
2286,trip_taxi,nil
2287,trip_tgv,nil
2287,trip_ter,nil
2287,trip_taxi,nil
2288,trip_tgv,nil
2288,trip_ter,nil
2288,trip_taxi,nil
2289,trip_tgv,nil
2289,trip_ter,nil
2289,trip_taxi,nil
2290,trip_tgv,nil
2290,trip_ter,nil
2290,trip_taxi,nil
2291,trip_tgv,nil
2291,trip_ter,nil
2291,trip_taxi,nil
2292,trip_tgv,nil
2292,trip_ter,nil
2292,trip_taxi,nil
2293,trip_tgv,nil
2293,trip_ter,nil
2293,trip_taxi,nil
2294,trip_tgv,nil
2294,trip_ter,nil
2294,trip_taxi,nil
2295,trip_tgv,nil
2295,trip_ter,nil
2295,trip_taxi,nil
2296,trip_tgv,nil
2296,trip_ter,nil
2296,trip_taxi,nil
2297,trip_tgv,nil
2297,trip_ter,nil
2297,trip_taxi,nil
2298,trip_tgv,nil
2298,trip_ter,nil
2298,trip_taxi,nil
2299,trip_tgv,nil
2299,trip_ter,nil
2299,trip_taxi,nil
2300,trip_tgv,nil
2300,trip_ter,nil
2300,trip_taxi,nil
2301,trip_tgv,nil
2301,trip_ter,nil
2301,trip_taxi,nil
2302,trip_tgv,nil
2302,trip_ter,nil
2302,trip_taxi,nil
2303,trip_tgv,nil
2303,trip_ter,nil
2303,trip_taxi,nil
2304,trip_tgv,nil
2304,trip_ter,nil
2304,trip_taxi,nil
2305,trip_tgv,nil
2305,trip_ter,nil
2305,trip_taxi,nil
2306,trip_tgv,nil
2306,trip_ter,nil
2306,trip_taxi,nil
2307,trip_tgv,nil
2307,trip_ter,nil
2307,trip_taxi,nil
2308,trip_tgv,nil
2308,trip_ter,nil
2308,trip_taxi,nil
2309,trip_tgv,nil
2309,trip_ter,nil
2309,trip_taxi,nil
2310,trip_tgv,nil
2310,trip_ter,nil
2310,trip_taxi,nil
2311,trip_tgv,nil
2311,trip_ter,nil
2311,trip_taxi,nil
2312,trip_tgv,nil
2312,trip_ter,nil
2312,trip_taxi,nil
2313,trip_tgv,nil
2313,trip_ter,nil
2313,trip_taxi,nil
2314,trip_tgv,nil
2314,trip_ter,nil
2314,trip_taxi,nil
2315,trip_tgv,nil
2315,trip_ter,nil
2315,trip_taxi,nil
2316,trip_tgv,nil
2316,trip_ter,nil
2316,trip_taxi,nil
2317,trip_tgv,nil
2317,trip_ter,nil
2317,trip_taxi,nil
2318,trip_tgv,nil
2318,trip_ter,nil
2318,trip_taxi,nil
2319,trip_tgv,nil
2319,trip_ter,nil
2319,trip_taxi,nil
2320,trip_tgv,nil
2320,trip_ter,nil
2320,trip_taxi,nil
2321,trip_tgv,nil
2321,trip_ter,nil
2321,trip_taxi,nil
2322,trip_tgv,nil
2322,trip_ter,nil
2322,trip_taxi,nil
2323,trip_tgv,nil
2323,trip_ter,nil
2323,trip_taxi,nil
2324,trip_tgv,nil
2324,trip_ter,nil
2324,trip_taxi,nil
2325,trip_tgv,nil
2325,trip_ter,nil
2325,trip_taxi,nil
2326,trip_tgv,nil
2326,trip_ter,nil
2326,trip_taxi,nil
2327,trip_tgv,nil
2327,trip_ter,nil
2327,trip_taxi,nil
2328,trip_tgv,nil
2328,trip_ter,nil
2328,trip_taxi,nil
2329,trip_tgv,nil
2329,trip_ter,nil
2329,trip_taxi,nil
2330,trip_tgv,nil
2330,trip_ter,nil
2330,trip_taxi,nil
2331,trip_tgv,nil
2331,trip_ter,nil
2331,trip_taxi,nil
2332,trip_tgv,nil
2332,trip_ter,nil
2332,trip_taxi,nil
2333,trip_tgv,nil
2333,trip_ter,nil
2333,trip_taxi,nil
2334,trip_tgv,nil
2334,trip_ter,nil
2334,trip_taxi,nil
2335,trip_tgv,nil
2335,trip_ter,nil
2335,trip_taxi,nil
2336,trip_tgv,nil
2336,trip_ter,nil
2336,trip_taxi,nil
2337,trip_tgv,nil
2337,trip_ter,nil
2337,trip_taxi,nil
2338,trip_tgv,nil
2338,trip_ter,nil
2338,trip_taxi,nil
2339,trip_tgv,nil
2339,trip_ter,nil
2339,trip_taxi,nil
2340,trip_tgv,nil
2340,trip_ter,nil
2340,trip_taxi,nil
