cycle,mode,tick_short_tripsmode
1212,trip_walking,nil
1213,trip_minibus,nil
1213,trip_bike,nil
1213,trip_walking,nil
1214,trip_minibus,nil
1214,trip_bike,nil
1214,trip_walking,nil
1215,trip_minibus,nil
1215,trip_bike,nil
1215,trip_walking,nil
1216,trip_minibus,nil
1216,trip_bike,nil
1216,trip_walking,nil
1217,trip_minibus,nil
1217,trip_bike,nil
1217,trip_walking,nil
1218,trip_minibus,nil
1218,trip_bike,nil
1218,trip_walking,nil
1219,trip_minibus,nil
1219,trip_bike,nil
1219,trip_walking,nil
1220,trip_minibus,nil
1220,trip_bike,nil
1220,trip_walking,nil
1221,trip_minibus,nil
1221,trip_bike,nil
1221,trip_walking,nil
1222,trip_minibus,nil
1222,trip_bike,nil
1222,trip_walking,nil
1223,trip_minibus,nil
1223,trip_bike,nil
1223,trip_walking,nil
1224,trip_minibus,nil
1224,trip_bike,nil
1224,trip_walking,nil
1225,trip_minibus,nil
1225,trip_bike,nil
1225,trip_walking,nil
1226,trip_minibus,nil
1226,trip_bike,nil
1226,trip_walking,nil
1227,trip_minibus,nil
1227,trip_bike,nil
1227,trip_walking,nil
1228,trip_minibus,nil
1228,trip_bike,nil
1228,trip_walking,nil
1229,trip_minibus,nil
1229,trip_bike,nil
1229,trip_walking,nil
1230,trip_minibus,nil
1230,trip_bike,nil
1230,trip_walking,nil
1231,trip_minibus,nil
1231,trip_bike,nil
1231,trip_walking,nil
1232,trip_minibus,nil
1232,trip_bike,nil
1232,trip_walking,nil
1233,trip_minibus,nil
1233,trip_bike,nil
1233,trip_walking,nil
1234,trip_minibus,nil
1234,trip_bike,nil
1234,trip_walking,nil
1235,trip_minibus,nil
1235,trip_bike,nil
1235,trip_walking,nil
1236,trip_minibus,nil
1236,trip_bike,nil
1236,trip_walking,nil
1237,trip_minibus,nil
1237,trip_bike,nil
1237,trip_walking,nil
1238,trip_minibus,nil
1238,trip_bike,nil
1238,trip_walking,nil
1239,trip_minibus,nil
1239,trip_bike,nil
1239,trip_walking,nil
1240,trip_minibus,nil
1240,trip_bike,nil
1240,trip_walking,nil
1241,trip_minibus,nil
1241,trip_bike,nil
1241,trip_walking,nil
1242,trip_minibus,nil
1242,trip_bike,nil
1242,trip_walking,nil
1243,trip_minibus,nil
1243,trip_bike,nil
1243,trip_walking,nil
1244,trip_minibus,nil
1244,trip_bike,nil
1244,trip_walking,nil
1245,trip_minibus,nil
1245,trip_bike,nil
1245,trip_walking,nil
1246,trip_minibus,nil
1246,trip_bike,nil
1246,trip_walking,nil
1247,trip_minibus,nil
1247,trip_bike,nil
1247,trip_walking,nil
1248,trip_minibus,nil
1248,trip_bike,nil
1248,trip_walking,nil
1249,trip_minibus,nil
1249,trip_bike,nil
1249,trip_walking,nil
1250,trip_minibus,nil
1250,trip_bike,nil
1250,trip_walking,nil
1251,trip_minibus,nil
1251,trip_bike,nil
1251,trip_walking,nil
1252,trip_minibus,nil
1252,trip_bike,nil
1252,trip_walking,nil
1253,trip_minibus,nil
1253,trip_bike,nil
1253,trip_walking,nil
1254,trip_minibus,nil
1254,trip_bike,nil
1254,trip_walking,nil
1255,trip_minibus,nil
1255,trip_bike,nil
1255,trip_walking,nil
1256,trip_minibus,nil
1256,trip_bike,nil
1256,trip_walking,nil
1257,trip_minibus,nil
1257,trip_bike,nil
1257,trip_walking,nil
1258,trip_minibus,nil
1258,trip_bike,nil
1258,trip_walking,nil
1259,trip_minibus,nil
1259,trip_bike,nil
1259,trip_walking,nil
1260,trip_minibus,nil
1260,trip_bike,nil
1260,trip_walking,nil
1261,trip_minibus,nil
1261,trip_bike,nil
1261,trip_walking,nil
1262,trip_minibus,nil
1262,trip_bike,nil
1262,trip_walking,nil
1263,trip_minibus,nil
1263,trip_bike,nil
1263,trip_walking,nil
1264,trip_minibus,nil
1264,trip_bike,nil
1264,trip_walking,nil
1265,trip_minibus,nil
1265,trip_bike,nil
1265,trip_walking,nil
1266,trip_minibus,nil
1266,trip_bike,nil
1266,trip_walking,nil
1267,trip_minibus,nil
1267,trip_bike,nil
1267,trip_walking,nil
1268,trip_minibus,nil
1268,trip_bike,nil
1268,trip_walking,nil
1269,trip_minibus,nil
1269,trip_bike,nil
1269,trip_walking,nil
1270,trip_minibus,nil
1270,trip_bike,nil
1270,trip_walking,nil
1271,trip_minibus,nil
1271,trip_bike,nil
1271,trip_walking,nil
1272,trip_minibus,nil
1272,trip_bike,nil
1272,trip_walking,nil
1273,trip_minibus,nil
1273,trip_bike,nil
1273,trip_walking,nil
1274,trip_minibus,nil
1274,trip_bike,nil
1274,trip_walking,nil
1275,trip_minibus,nil
1275,trip_bike,nil
1275,trip_walking,nil
1276,trip_minibus,nil
1276,trip_bike,nil
1276,trip_walking,nil
1277,trip_minibus,nil
1277,trip_bike,nil
1277,trip_walking,nil
1278,trip_minibus,nil
1278,trip_bike,nil
1278,trip_walking,nil
1279,trip_minibus,nil
1279,trip_bike,nil
1279,trip_walking,nil
1280,trip_minibus,nil
1280,trip_bike,nil
1280,trip_walking,nil
1281,trip_minibus,nil
1281,trip_bike,nil
1281,trip_walking,nil
1282,trip_minibus,nil
1282,trip_bike,nil
1282,trip_walking,nil
1283,trip_minibus,nil
1283,trip_bike,nil
1283,trip_walking,nil
1284,trip_minibus,nil
1284,trip_bike,nil
1284,trip_walking,nil
1285,trip_minibus,nil
1285,trip_bike,nil
1285,trip_walking,nil
1286,trip_minibus,nil
1286,trip_bike,nil
1286,trip_walking,nil
1287,trip_minibus,nil
1287,trip_bike,nil
1287,trip_walking,nil
1288,trip_minibus,nil
1288,trip_bike,nil
1288,trip_walking,nil
1289,trip_minibus,nil
1289,trip_bike,nil
1289,trip_walking,nil
1290,trip_minibus,nil
1290,trip_bike,nil
1290,trip_walking,nil
1291,trip_minibus,nil
1291,trip_bike,nil
1291,trip_walking,nil
1292,trip_minibus,nil
1292,trip_bike,nil
1292,trip_walking,nil
1293,trip_minibus,nil
1293,trip_bike,nil
1293,trip_walking,nil
1294,trip_minibus,nil
1294,trip_bike,nil
1294,trip_walking,nil
1295,trip_minibus,nil
1295,trip_bike,nil
1295,trip_walking,nil
1296,trip_minibus,nil
1296,trip_bike,nil
1296,trip_walking,nil
1297,trip_minibus,nil
1297,trip_bike,nil
1297,trip_walking,nil
1298,trip_minibus,nil
1298,trip_bike,nil
1298,trip_walking,nil
1299,trip_minibus,nil
1299,trip_bike,nil
1299,trip_walking,nil
1300,trip_minibus,nil
1300,trip_bike,nil
1300,trip_walking,nil
1301,trip_minibus,nil
1301,trip_bike,nil
1301,trip_walking,nil
1302,trip_minibus,nil
1302,trip_bike,nil
1302,trip_walking,nil
1303,trip_minibus,nil
1303,trip_bike,nil
1303,trip_walking,nil
1304,trip_minibus,nil
1304,trip_bike,nil
1304,trip_walking,nil
1305,trip_minibus,nil
1305,trip_bike,nil
1305,trip_walking,nil
1306,trip_minibus,nil
1306,trip_bike,nil
1306,trip_walking,nil
1307,trip_minibus,nil
1307,trip_bike,nil
1307,trip_walking,nil
1308,trip_minibus,nil
1308,trip_bike,nil
1308,trip_walking,nil
1309,trip_minibus,nil
1309,trip_bike,nil
1309,trip_walking,nil
1310,trip_minibus,nil
1310,trip_bike,nil
1310,trip_walking,nil
1311,trip_minibus,nil
1311,trip_bike,nil
1311,trip_walking,nil
1312,trip_minibus,nil
1312,trip_bike,nil
1312,trip_walking,nil
1313,trip_minibus,nil
1313,trip_bike,nil
1313,trip_walking,nil
1314,trip_minibus,nil
1314,trip_bike,nil
1314,trip_walking,nil
1315,trip_minibus,nil
1315,trip_bike,nil
1315,trip_walking,nil
1316,trip_minibus,nil
1316,trip_bike,nil
1316,trip_walking,nil
1317,trip_minibus,nil
1317,trip_bike,nil
1317,trip_walking,nil
1318,trip_minibus,nil
1318,trip_bike,nil
1318,trip_walking,nil
1319,trip_minibus,nil
1319,trip_bike,nil
1319,trip_walking,nil
1320,trip_minibus,nil
1320,trip_bike,nil
1320,trip_walking,nil
1321,trip_minibus,nil
1321,trip_bike,nil
1321,trip_walking,nil
1322,trip_minibus,nil
1322,trip_bike,nil
1322,trip_walking,nil
1323,trip_minibus,nil
1323,trip_bike,nil
1323,trip_walking,nil
1324,trip_minibus,nil
1324,trip_bike,nil
1324,trip_walking,nil
1325,trip_minibus,nil
1325,trip_bike,nil
1325,trip_walking,nil
1326,trip_minibus,nil
1326,trip_bike,nil
1326,trip_walking,nil
1327,trip_minibus,nil
1327,trip_bike,nil
1327,trip_walking,nil
1328,trip_minibus,nil
1328,trip_bike,nil
1328,trip_walking,nil
1329,trip_minibus,nil
1329,trip_bike,nil
1329,trip_walking,nil
1330,trip_minibus,nil
1330,trip_bike,nil
1330,trip_walking,nil
1331,trip_minibus,nil
1331,trip_bike,nil
1331,trip_walking,nil
1332,trip_minibus,nil
1332,trip_bike,nil
1332,trip_walking,nil
1333,trip_minibus,nil
1333,trip_bike,nil
1333,trip_walking,nil
1334,trip_minibus,nil
1334,trip_bike,nil
1334,trip_walking,nil
1335,trip_minibus,nil
1335,trip_bike,nil
1335,trip_walking,nil
1336,trip_minibus,nil
1336,trip_bike,nil
1336,trip_walking,nil
1337,trip_minibus,nil
1337,trip_bike,nil
1337,trip_walking,nil
1338,trip_minibus,nil
1338,trip_bike,nil
1338,trip_walking,nil
1339,trip_minibus,nil
1339,trip_bike,nil
1339,trip_walking,nil
1340,trip_minibus,nil
1340,trip_bike,nil
1340,trip_walking,nil
1341,trip_minibus,nil
1341,trip_bike,nil
1341,trip_walking,nil
1342,trip_minibus,nil
1342,trip_bike,nil
1342,trip_walking,nil
1343,trip_minibus,nil
1343,trip_bike,nil
1343,trip_walking,nil
1344,trip_minibus,nil
1344,trip_bike,nil
1344,trip_walking,nil
1345,trip_minibus,nil
1345,trip_bike,nil
1345,trip_walking,nil
1346,trip_minibus,nil
1346,trip_bike,nil
1346,trip_walking,nil
1347,trip_minibus,nil
1347,trip_bike,nil
1347,trip_walking,nil
1348,trip_minibus,nil
1348,trip_bike,nil
1348,trip_walking,nil
1349,trip_minibus,nil
1349,trip_bike,nil
1349,trip_walking,nil
1350,trip_minibus,nil
1350,trip_bike,nil
1350,trip_walking,nil
1351,trip_minibus,nil
1351,trip_bike,nil
1351,trip_walking,nil
1352,trip_minibus,nil
1352,trip_bike,nil
1352,trip_walking,nil
1353,trip_minibus,nil
1353,trip_bike,nil
1353,trip_walking,nil
1354,trip_minibus,nil
1354,trip_bike,nil
1354,trip_walking,nil
1355,trip_minibus,nil
1355,trip_bike,nil
1355,trip_walking,nil
1356,trip_minibus,nil
1356,trip_bike,nil
1356,trip_walking,nil
1357,trip_minibus,nil
1357,trip_bike,nil
1357,trip_walking,nil
1358,trip_minibus,nil
1358,trip_bike,nil
1358,trip_walking,nil
1359,trip_minibus,nil
1359,trip_bike,nil
1359,trip_walking,nil
1360,trip_minibus,nil
1360,trip_bike,nil
1360,trip_walking,nil
1361,trip_minibus,nil
1361,trip_bike,nil
1361,trip_walking,nil
1362,trip_minibus,nil
1362,trip_bike,nil
1362,trip_walking,nil
1363,trip_minibus,nil
1363,trip_bike,nil
1363,trip_walking,nil
1364,trip_minibus,nil
1364,trip_bike,nil
1364,trip_walking,nil
1365,trip_minibus,nil
1365,trip_bike,nil
1365,trip_walking,nil
1366,trip_minibus,nil
1366,trip_bike,nil
1366,trip_walking,nil
1367,trip_minibus,nil
1367,trip_bike,nil
1367,trip_walking,nil
1368,trip_minibus,nil
1368,trip_bike,nil
1368,trip_walking,nil
1369,trip_minibus,nil
1369,trip_bike,nil
1369,trip_walking,nil
1370,trip_minibus,nil
1370,trip_bike,nil
1370,trip_walking,nil
1371,trip_minibus,nil
1371,trip_bike,nil
1371,trip_walking,nil
1372,trip_minibus,nil
1372,trip_bike,nil
1372,trip_walking,nil
1373,trip_minibus,nil
1373,trip_bike,nil
1373,trip_walking,nil
1374,trip_minibus,nil
1374,trip_bike,nil
1374,trip_walking,nil
1375,trip_minibus,nil
1375,trip_bike,nil
1375,trip_walking,nil
1376,trip_minibus,nil
1376,trip_bike,nil
1376,trip_walking,nil
1377,trip_minibus,nil
1377,trip_bike,nil
1377,trip_walking,nil
1378,trip_minibus,nil
1378,trip_bike,nil
1378,trip_walking,nil
1379,trip_minibus,nil
1379,trip_bike,nil
1379,trip_walking,nil
1380,trip_minibus,nil
1380,trip_bike,nil
1380,trip_walking,nil
1381,trip_minibus,nil
1381,trip_bike,nil
1381,trip_walking,nil
1382,trip_minibus,nil
1382,trip_bike,nil
1382,trip_walking,nil
1383,trip_minibus,nil
1383,trip_bike,nil
1383,trip_walking,nil
1384,trip_minibus,nil
1384,trip_bike,nil
1384,trip_walking,nil
1385,trip_minibus,nil
1385,trip_bike,nil
1385,trip_walking,nil
1386,trip_minibus,nil
1386,trip_bike,nil
1386,trip_walking,nil
1387,trip_minibus,nil
1387,trip_bike,nil
1387,trip_walking,nil
1388,trip_minibus,nil
1388,trip_bike,nil
1388,trip_walking,nil
1389,trip_minibus,nil
1389,trip_bike,nil
1389,trip_walking,nil
1390,trip_minibus,nil
1390,trip_bike,nil
1390,trip_walking,nil
1391,trip_minibus,nil
1391,trip_bike,nil
1391,trip_walking,nil
1392,trip_minibus,nil
1392,trip_bike,nil
1392,trip_walking,nil
1393,trip_minibus,nil
1393,trip_bike,nil
1393,trip_walking,nil
1394,trip_minibus,nil
1394,trip_bike,nil
1394,trip_walking,nil
1395,trip_minibus,nil
1395,trip_bike,nil
1395,trip_walking,nil
1396,trip_minibus,nil
1396,trip_bike,nil
1396,trip_walking,nil
1397,trip_minibus,nil
1397,trip_bike,nil
1397,trip_walking,nil
1398,trip_minibus,nil
1398,trip_bike,nil
1398,trip_walking,nil
1399,trip_minibus,nil
1399,trip_bike,nil
1399,trip_walking,nil
1400,trip_minibus,nil
1400,trip_bike,nil
1400,trip_walking,nil
1401,trip_minibus,nil
1401,trip_bike,nil
1401,trip_walking,nil
1402,trip_minibus,nil
1402,trip_bike,nil
1402,trip_walking,nil
1403,trip_minibus,nil
1403,trip_bike,nil
1403,trip_walking,nil
1404,trip_minibus,nil
1404,trip_bike,nil
1404,trip_walking,nil
1405,trip_minibus,nil
1405,trip_bike,nil
1405,trip_walking,nil
1406,trip_minibus,nil
1406,trip_bike,nil
1406,trip_walking,nil
1407,trip_minibus,nil
1407,trip_bike,nil
1407,trip_walking,nil
1408,trip_minibus,nil
1408,trip_bike,nil
1408,trip_walking,nil
1409,trip_minibus,nil
1409,trip_bike,nil
1409,trip_walking,nil
1410,trip_minibus,nil
1410,trip_bike,nil
1410,trip_walking,nil
1411,trip_minibus,nil
1411,trip_bike,nil
1411,trip_walking,nil
1412,trip_minibus,nil
1412,trip_bike,nil
1412,trip_walking,nil
1413,trip_minibus,nil
1413,trip_bike,nil
1413,trip_walking,nil
1414,trip_minibus,nil
1414,trip_bike,nil
1414,trip_walking,nil
1415,trip_minibus,nil
1415,trip_bike,nil
1415,trip_walking,nil
1416,trip_minibus,nil
1416,trip_bike,nil
1416,trip_walking,nil
1417,trip_minibus,nil
1417,trip_bike,nil
1417,trip_walking,nil
1418,trip_minibus,nil
1418,trip_bike,nil
1418,trip_walking,nil
1419,trip_minibus,nil
1419,trip_bike,nil
1419,trip_walking,nil
1420,trip_minibus,nil
1420,trip_bike,nil
1420,trip_walking,nil
1421,trip_minibus,nil
1421,trip_bike,nil
1421,trip_walking,nil
1422,trip_minibus,nil
1422,trip_bike,nil
1422,trip_walking,nil
1423,trip_minibus,nil
1423,trip_bike,nil
1423,trip_walking,nil
1424,trip_minibus,nil
1424,trip_bike,nil
1424,trip_walking,nil
1425,trip_minibus,nil
1425,trip_bike,nil
1425,trip_walking,nil
1426,trip_minibus,nil
1426,trip_bike,nil
1426,trip_walking,nil
1427,trip_minibus,nil
1427,trip_bike,nil
1427,trip_walking,nil
1428,trip_minibus,nil
1428,trip_bike,nil
1428,trip_walking,nil
1429,trip_minibus,nil
1429,trip_bike,nil
1429,trip_walking,nil
1430,trip_minibus,nil
1430,trip_bike,nil
1430,trip_walking,nil
1431,trip_minibus,nil
1431,trip_bike,nil
1431,trip_walking,nil
1432,trip_minibus,nil
1432,trip_bike,nil
1432,trip_walking,nil
1433,trip_minibus,nil
1433,trip_bike,nil
1433,trip_walking,nil
1434,trip_minibus,nil
1434,trip_bike,nil
1434,trip_walking,nil
1435,trip_minibus,nil
1435,trip_bike,nil
1435,trip_walking,nil
1436,trip_minibus,nil
1436,trip_bike,nil
1436,trip_walking,nil
1437,trip_minibus,nil
1437,trip_bike,nil
1437,trip_walking,nil
1438,trip_minibus,nil
1438,trip_bike,nil
1438,trip_walking,nil
1439,trip_minibus,nil
1439,trip_bike,nil
1439,trip_walking,nil
1440,trip_minibus,nil
1440,trip_bike,nil
1440,trip_walking,nil
1441,trip_minibus,nil
1441,trip_bike,nil
1441,trip_walking,nil
1442,trip_minibus,nil
1442,trip_bike,nil
1442,trip_walking,nil
1443,trip_minibus,nil
1443,trip_bike,nil
1443,trip_walking,nil
1444,trip_minibus,nil
1444,trip_bike,nil
1444,trip_walking,nil
1445,trip_minibus,nil
1445,trip_bike,nil
1445,trip_walking,nil
1446,trip_minibus,nil
1446,trip_bike,nil
1446,trip_walking,nil
1447,trip_minibus,nil
1447,trip_bike,nil
1447,trip_walking,nil
1448,trip_minibus,nil
1448,trip_bike,nil
1448,trip_walking,nil
1449,trip_minibus,nil
1449,trip_bike,nil
1449,trip_walking,nil
1450,trip_minibus,nil
1450,trip_bike,nil
1450,trip_walking,nil
1451,trip_minibus,nil
1451,trip_bike,nil
1451,trip_walking,nil
1452,trip_minibus,nil
1452,trip_bike,nil
1452,trip_walking,nil
1453,trip_minibus,nil
1453,trip_bike,nil
1453,trip_walking,nil
1454,trip_minibus,nil
1454,trip_bike,nil
1454,trip_walking,nil
1455,trip_minibus,nil
1455,trip_bike,nil
1455,trip_walking,nil
1456,trip_minibus,nil
1456,trip_bike,nil
1456,trip_walking,nil
1457,trip_minibus,nil
1457,trip_bike,nil
1457,trip_walking,nil
1458,trip_minibus,nil
1458,trip_bike,nil
1458,trip_walking,nil
1459,trip_minibus,nil
1459,trip_bike,nil
1459,trip_walking,nil
1460,trip_minibus,nil
1460,trip_bike,nil
1460,trip_walking,nil
1461,trip_minibus,nil
1461,trip_bike,nil
1461,trip_walking,nil
1462,trip_minibus,nil
1462,trip_bike,nil
1462,trip_walking,nil
1463,trip_minibus,nil
1463,trip_bike,nil
1463,trip_walking,nil
1464,trip_minibus,nil
1464,trip_bike,nil
1464,trip_walking,nil
1465,trip_minibus,nil
1465,trip_bike,nil
1465,trip_walking,nil
1466,trip_minibus,nil
1466,trip_bike,nil
1466,trip_walking,nil
1467,trip_minibus,nil
1467,trip_bike,nil
1467,trip_walking,nil
1468,trip_minibus,nil
1468,trip_bike,nil
1468,trip_walking,nil
1469,trip_minibus,nil
1469,trip_bike,nil
1469,trip_walking,nil
1470,trip_minibus,nil
1470,trip_bike,nil
1470,trip_walking,nil
1471,trip_minibus,nil
1471,trip_bike,nil
1471,trip_walking,nil
1472,trip_minibus,nil
1472,trip_bike,nil
1472,trip_walking,nil
1473,trip_minibus,nil
1473,trip_bike,nil
1473,trip_walking,nil
1474,trip_minibus,nil
1474,trip_bike,nil
1474,trip_walking,nil
1475,trip_minibus,nil
1475,trip_bike,nil
1475,trip_walking,nil
1476,trip_minibus,nil
1476,trip_bike,nil
1476,trip_walking,nil
1477,trip_minibus,nil
1477,trip_bike,nil
1477,trip_walking,nil
1478,trip_minibus,nil
1478,trip_bike,nil
1478,trip_walking,nil
1479,trip_minibus,nil
1479,trip_bike,nil
1479,trip_walking,nil
1480,trip_minibus,nil
1480,trip_bike,nil
1480,trip_walking,nil
1481,trip_minibus,nil
1481,trip_bike,nil
1481,trip_walking,nil
1482,trip_minibus,nil
1482,trip_bike,nil
1482,trip_walking,nil
1483,trip_minibus,nil
1483,trip_bike,nil
1483,trip_walking,nil
1484,trip_minibus,nil
1484,trip_bike,nil
1484,trip_walking,nil
1485,trip_minibus,nil
1485,trip_bike,nil
1485,trip_walking,nil
1486,trip_minibus,nil
1486,trip_bike,nil
1486,trip_walking,nil
1487,trip_minibus,nil
1487,trip_bike,nil
1487,trip_walking,nil
1488,trip_minibus,nil
1488,trip_bike,nil
1488,trip_walking,nil
1489,trip_minibus,nil
1489,trip_bike,nil
1489,trip_walking,nil
1490,trip_minibus,nil
1490,trip_bike,nil
1490,trip_walking,nil
1491,trip_minibus,nil
1491,trip_bike,nil
1491,trip_walking,nil
1492,trip_minibus,nil
1492,trip_bike,nil
1492,trip_walking,nil
1493,trip_minibus,nil
1493,trip_bike,nil
1493,trip_walking,nil
1494,trip_minibus,nil
1494,trip_bike,nil
1494,trip_walking,nil
1495,trip_minibus,nil
1495,trip_bike,nil
1495,trip_walking,nil
1496,trip_minibus,nil
1496,trip_bike,nil
1496,trip_walking,nil
1497,trip_minibus,nil
1497,trip_bike,nil
1497,trip_walking,nil
1498,trip_minibus,nil
1498,trip_bike,nil
1498,trip_walking,nil
1499,trip_minibus,nil
1499,trip_bike,nil
1499,trip_walking,nil
1500,trip_minibus,nil
1500,trip_bike,nil
1500,trip_walking,nil
1501,trip_minibus,nil
1501,trip_bike,nil
1501,trip_walking,nil
1502,trip_minibus,nil
1502,trip_bike,nil
1502,trip_walking,nil
1503,trip_minibus,nil
1503,trip_bike,nil
1503,trip_walking,nil
1504,trip_minibus,nil
1504,trip_bike,nil
1504,trip_walking,nil
1505,trip_minibus,nil
1505,trip_bike,nil
1505,trip_walking,nil
1506,trip_minibus,nil
1506,trip_bike,nil
1506,trip_walking,nil
1507,trip_minibus,nil
1507,trip_bike,nil
1507,trip_walking,nil
1508,trip_minibus,nil
1508,trip_bike,nil
1508,trip_walking,nil
1509,trip_minibus,nil
1509,trip_bike,nil
1509,trip_walking,nil
1510,trip_minibus,nil
1510,trip_bike,nil
1510,trip_walking,nil
1511,trip_minibus,nil
1511,trip_bike,nil
1511,trip_walking,nil
1512,trip_minibus,nil
1512,trip_bike,nil
1512,trip_walking,nil
1513,trip_minibus,nil
1513,trip_bike,nil
1513,trip_walking,nil
1514,trip_minibus,nil
1514,trip_bike,nil
1514,trip_walking,nil
1515,trip_minibus,nil
1515,trip_bike,nil
1515,trip_walking,nil
1516,trip_minibus,nil
1516,trip_bike,nil
1516,trip_walking,nil
1517,trip_minibus,nil
1517,trip_bike,nil
1517,trip_walking,nil
1518,trip_minibus,nil
1518,trip_bike,nil
1518,trip_walking,nil
1519,trip_minibus,nil
1519,trip_bike,nil
1519,trip_walking,nil
1520,trip_minibus,nil
1520,trip_bike,nil
1520,trip_walking,nil
1521,trip_minibus,nil
1521,trip_bike,nil
1521,trip_walking,nil
1522,trip_minibus,nil
1522,trip_bike,nil
1522,trip_walking,nil
1523,trip_minibus,nil
1523,trip_bike,nil
1523,trip_walking,nil
1524,trip_minibus,nil
1524,trip_bike,nil
1524,trip_walking,nil
1525,trip_minibus,nil
1525,trip_bike,nil
1525,trip_walking,nil
1526,trip_minibus,nil
1526,trip_bike,nil
1526,trip_walking,nil
1527,trip_minibus,nil
1527,trip_bike,nil
1527,trip_walking,nil
1528,trip_minibus,nil
1528,trip_bike,nil
1528,trip_walking,nil
1529,trip_minibus,nil
1529,trip_bike,nil
1529,trip_walking,nil
1530,trip_minibus,nil
1530,trip_bike,nil
1530,trip_walking,nil
1531,trip_minibus,nil
1531,trip_bike,nil
1531,trip_walking,nil
1532,trip_minibus,nil
1532,trip_bike,nil
1532,trip_walking,nil
1533,trip_minibus,nil
1533,trip_bike,nil
1533,trip_walking,nil
1534,trip_minibus,nil
1534,trip_bike,nil
1534,trip_walking,nil
1535,trip_minibus,nil
1535,trip_bike,nil
1535,trip_walking,nil
1536,trip_minibus,nil
1536,trip_bike,nil
1536,trip_walking,nil
1537,trip_minibus,nil
1537,trip_bike,nil
1537,trip_walking,nil
1538,trip_minibus,nil
1538,trip_bike,nil
1538,trip_walking,nil
1539,trip_minibus,nil
1539,trip_bike,nil
1539,trip_walking,nil
1540,trip_minibus,nil
1540,trip_bike,nil
1540,trip_walking,nil
1541,trip_minibus,nil
1541,trip_bike,nil
1541,trip_walking,nil
1542,trip_minibus,nil
1542,trip_bike,nil
1542,trip_walking,nil
1543,trip_minibus,nil
1543,trip_bike,nil
1543,trip_walking,nil
1544,trip_minibus,nil
1544,trip_bike,nil
1544,trip_walking,nil
1545,trip_minibus,nil
1545,trip_bike,nil
1545,trip_walking,nil
1546,trip_minibus,nil
1546,trip_bike,nil
1546,trip_walking,nil
1547,trip_minibus,nil
1547,trip_bike,nil
1547,trip_walking,nil
1548,trip_minibus,nil
1548,trip_bike,nil
1548,trip_walking,nil
1549,trip_minibus,nil
1549,trip_bike,nil
1549,trip_walking,nil
1550,trip_minibus,nil
1550,trip_bike,nil
1550,trip_walking,nil
1551,trip_minibus,nil
1551,trip_bike,nil
1551,trip_walking,nil
1552,trip_minibus,nil
1552,trip_bike,nil
1552,trip_walking,nil
1553,trip_minibus,nil
1553,trip_bike,nil
1553,trip_walking,nil
1554,trip_minibus,nil
1554,trip_bike,nil
1554,trip_walking,nil
1555,trip_minibus,nil
1555,trip_bike,nil
1555,trip_walking,nil
1556,trip_minibus,nil
1556,trip_bike,nil
1556,trip_walking,nil
1557,trip_minibus,nil
1557,trip_bike,nil
1557,trip_walking,nil
1558,trip_minibus,nil
1558,trip_bike,nil
1558,trip_walking,nil
1559,trip_minibus,nil
1559,trip_bike,nil
1559,trip_walking,nil
1560,trip_minibus,nil
1560,trip_bike,nil
1560,trip_walking,nil
1561,trip_minibus,nil
1561,trip_bike,nil
1561,trip_walking,nil
1562,trip_minibus,nil
1562,trip_bike,nil
1562,trip_walking,nil
1563,trip_minibus,nil
1563,trip_bike,nil
1563,trip_walking,nil
1564,trip_minibus,nil
1564,trip_bike,nil
1564,trip_walking,nil
1565,trip_minibus,nil
1565,trip_bike,nil
1565,trip_walking,nil
1566,trip_minibus,nil
1566,trip_bike,nil
1566,trip_walking,nil
1567,trip_minibus,nil
1567,trip_bike,nil
1567,trip_walking,nil
1568,trip_minibus,nil
1568,trip_bike,nil
1568,trip_walking,nil
1569,trip_minibus,nil
1569,trip_bike,nil
1569,trip_walking,nil
1570,trip_minibus,nil
1570,trip_bike,nil
1570,trip_walking,nil
1571,trip_minibus,nil
1571,trip_bike,nil
1571,trip_walking,nil
1572,trip_minibus,nil
1572,trip_bike,nil
1572,trip_walking,nil
1573,trip_minibus,nil
1573,trip_bike,nil
1573,trip_walking,nil
1574,trip_minibus,nil
1574,trip_bike,nil
1574,trip_walking,nil
1575,trip_minibus,nil
1575,trip_bike,nil
1575,trip_walking,nil
1576,trip_minibus,nil
1576,trip_bike,nil
1576,trip_walking,nil
1577,trip_minibus,nil
1577,trip_bike,nil
1577,trip_walking,nil
1578,trip_minibus,nil
1578,trip_bike,nil
1578,trip_walking,nil
1579,trip_minibus,nil
1579,trip_bike,nil
1579,trip_walking,nil
1580,trip_minibus,nil
1580,trip_bike,nil
1580,trip_walking,nil
1581,trip_minibus,nil
1581,trip_bike,nil
1581,trip_walking,nil
1582,trip_minibus,nil
1582,trip_bike,nil
1582,trip_walking,nil
1583,trip_minibus,nil
1583,trip_bike,nil
1583,trip_walking,nil
1584,trip_minibus,nil
1584,trip_bike,nil
1584,trip_walking,nil
1585,trip_minibus,nil
1585,trip_bike,nil
1585,trip_walking,nil
1586,trip_minibus,nil
1586,trip_bike,nil
1586,trip_walking,nil
1587,trip_minibus,nil
1587,trip_bike,nil
1587,trip_walking,nil
1588,trip_minibus,nil
1588,trip_bike,nil
1588,trip_walking,nil
1589,trip_minibus,nil
1589,trip_bike,nil
1589,trip_walking,nil
1590,trip_minibus,nil
