cycle,i,tick_resources_used_Ui
302,kg_cotton,123502500.0
302,m² land,5779.814705573022
302,kWh energy,45707952.13944752
303,m3_wood,8752.0
303,kg_cotton,119542500.0
303,m² land,1062.7110766847404
303,kWh energy,44237858.36364852
304,m3_wood,74976.0
304,kg_cotton,112035000.0
304,m² land,44852.071694009894
304,kWh energy,41512259.1415607
305,m3_wood,16224.0
305,kg_cotton,102630000.0
305,m² land,8389.767847724259
305,kWh energy,38072052.83658152
306,m3_wood,8752.0
306,kg_cotton,93802500.0
306,m² land,2.7110766847405112
306,kWh energy,34857980.79940106
307,m3_wood,0.0
307,kg_cotton,84810000.0
307,m² land,0.0
307,kWh energy,31623624.77407528
308,m3_wood,0.0
308,kg_cotton,76147500.0
308,m² land,0.0
308,kWh energy,28528029.425390746
309,m3_wood,0.0
309,kg_cotton,65917500.0
309,m² land,0.0
309,kWh energy,24823698.819472328
310,m3_wood,0.0
310,kg_cotton,57502500.0
310,m² land,0.0
310,kWh energy,21823242.559973724
311,m3_wood,0.0
311,kg_cotton,49417500.0
311,m² land,0.0
311,kWh energy,18924420.62035262
312,m3_wood,0.0
312,kg_cotton,41085000.0
312,m² land,0.0
312,kWh energy,15975808.841640467
313,m3_wood,0.0
313,kg_cotton,34897500.0
313,m² land,0.0
313,kWh energy,13816394.386159891
314,m3_wood,0.0
314,kg_cotton,30525000.0
314,m² land,0.0
314,kWh energy,12321507.042426465
315,m3_wood,0.0
315,kg_cotton,25905000.0
315,m² land,0.0
315,kWh energy,10693778.43868518
316,m3_wood,0.0
316,kg_cotton,23017500.0
316,m² land,0.0
316,kWh energy,9693757.478257759
317,m3_wood,51248.0
317,kg_cotton,22440000.0
317,m² land,22256.448587588966
317,kWh energy,9563452.480003383
318,m3_wood,5632.0
318,kg_cotton,21120000.0
318,m² land,3042.7110766847404
318,kWh energy,9183574.283658814
319,m3_wood,10000.0
319,kg_cotton,18232500.0
319,m² land,5005.422153369481
319,kWh energy,8191078.594584134
320,m3_wood,108112.0
320,kg_cotton,17490000.0
320,m² land,54235.782711841166
320,kWh energy,7984222.2309864685
321,m3_wood,100016.0
321,kg_cotton,18067500.0
321,m² land,60121.85902399614
321,kWh energy,8199665.084470044
322,m3_wood,0.0
322,kg_cotton,15592500.0
322,m² land,4505.422153369481
322,kWh energy,7306056.8526912145
323,m3_wood,0.0
323,kg_cotton,15592500.0
323,m² land,0.0
323,kWh energy,7320414.695046039
324,m3_wood,0.0
324,kg_cotton,16005000.0
324,m² land,0.0
324,kWh energy,7482672.630373084
325,m3_wood,0.0
325,kg_cotton,15510000.0
325,m² land,253.15194905549288
325,kWh energy,7263782.746336112
326,m3_wood,0.0
326,kg_cotton,15757500.0
326,m² land,0.0
326,kWh energy,7276029.238771189
327,m3_wood,0.0
327,kg_cotton,15675000.0
327,m² land,67.24873270825931
327,kWh energy,7163147.7291669315
328,m3_wood,141872.0
328,kg_cotton,15427500.0
328,m² land,63806.28969780489
328,kWh energy,7068049.712215217
329,m3_wood,63744.0
329,kg_cotton,16170000.0
329,m² land,31976.266460108443
329,kWh energy,7308880.804460142
330,m3_wood,20000.0
330,kg_cotton,16500000.0
330,m² land,5505.422153369481
330,kWh energy,7399335.059663371
331,m3_wood,20000.0
331,kg_cotton,15592500.0
331,m² land,5508.133230054222
331,kWh energy,7015958.919913338
332,m3_wood,10000.0
332,kg_cotton,16830000.0
332,m² land,5010.844306738962
332,kWh energy,7422822.053840409
333,m3_wood,0.0
333,kg_cotton,15922500.0
333,m² land,0.0
333,kWh energy,7043753.213739717
334,m3_wood,0.0
334,kg_cotton,15922500.0
334,m² land,0.0
334,kWh energy,7038566.831227243
335,m3_wood,0.0
335,kg_cotton,16170000.0
335,m² land,0.0
335,kWh energy,7117798.6725637335
336,m3_wood,0.0
336,kg_cotton,15922500.0
336,m² land,0.0
336,kWh energy,7032341.663474313
337,m3_wood,0.0
337,kg_cotton,15097500.0
337,m² land,0.0
337,kWh energy,6719911.089921731
338,m3_wood,0.0
338,kg_cotton,14602500.0
338,m² land,0.0
338,kWh energy,6566487.601271615
339,m3_wood,0.0
339,kg_cotton,14520000.0
339,m² land,0.0
339,kWh energy,6528300.807440232
340,m3_wood,0.0
340,kg_cotton,13365000.0
340,m² land,0.0
340,kWh energy,6073747.671475162
341,m3_wood,0.0
341,kg_cotton,13942500.0
341,m² land,0.0
341,kWh energy,6296481.158087277
342,m3_wood,0.0
342,kg_cotton,13530000.0
342,m² land,0.0
342,kWh energy,6194898.985018554
343,m3_wood,0.0
343,kg_cotton,12787500.0
343,m² land,0.0
343,kWh energy,5952879.494838937
344,m3_wood,93520.0
344,kg_cotton,12870000.0
344,m² land,2006.663601115346
344,kWh energy,6006750.384189038
345,m3_wood,2496.0
345,kg_cotton,12705000.0
345,m² land,222.71107668474053
345,kWh energy,5968630.659836577
346,m3_wood,0.0
346,kg_cotton,12952500.0
346,m² land,5.4221533694810224
346,kWh energy,6090430.860182233
347,m3_wood,0.0
347,kg_cotton,13282500.0
347,m² land,20.170410506427288
347,kWh energy,6274995.683839712
348,m3_wood,624.0
348,kg_cotton,13942500.0
348,m² land,1062.7110766847404
348,kWh energy,6514690.524958742
349,m3_wood,0.0
349,kg_cotton,14025000.0
349,m² land,0.0
349,kWh energy,6580182.6030172445
350,m3_wood,3760.0
350,kg_cotton,14520000.0
350,m² land,459.2974462917773
350,kWh energy,6786662.95221103
351,m3_wood,0.0
351,kg_cotton,15427500.0
351,m² land,0.0
351,kWh energy,7082518.123024291
352,m3_wood,0.0
352,kg_cotton,16335000.0
352,m² land,573.642914857599
352,kWh energy,7418258.422967333
353,m3_wood,6240.0
353,kg_cotton,18727500.0
353,m² land,2.7110766847405112
353,kWh energy,8258301.0496231895
354,m3_wood,0.0
354,kg_cotton,20625000.0
354,m² land,0.0
354,kWh energy,8896145.355381858
355,m3_wood,9488.0
355,kg_cotton,22770000.0
355,m² land,45.250889860093594
355,kWh energy,9647073.026993653
356,m3_wood,3120.0
356,kg_cotton,27142500.0
356,m² land,0.0
356,kWh energy,11103062.59334892
357,m3_wood,92224.0
357,kg_cotton,32670000.0
357,m² land,0.0
357,kWh energy,13116746.316103572
358,m3_wood,43584.0
358,kg_cotton,37455000.0
358,m² land,0.0
358,kWh energy,14773983.197531726
359,m3_wood,76224.0
359,kg_cotton,43230000.0
359,m² land,0.0
359,kWh energy,16818731.33262495
360,m3_wood,56256.0
360,kg_cotton,51480000.0
360,m² land,3.857474789467787
360,kWh energy,19750480.555247396
361,m3_wood,40000.0
361,kg_cotton,58987500.0
361,m² land,0.0
361,kWh energy,22420580.506721877
362,m3_wood,28736.0
362,kg_cotton,67815000.0
362,m² land,0.0
362,kWh energy,25557928.2669328
363,m3_wood,0.0
363,kg_cotton,74580000.0
363,m² land,0.0
363,kWh energy,27947097.17796225
364,m3_wood,3744.0
364,kg_cotton,81427500.0
364,m² land,0.0
364,kWh energy,30405699.27851232
365,m3_wood,0.0
365,kg_cotton,90090000.0
365,m² land,0.0
365,kWh energy,33564140.97108614
366,m3_wood,0.0
366,kg_cotton,96937500.0
366,m² land,0.0
366,kWh energy,36014116.71487251
367,m3_wood,0.0
367,kg_cotton,103620000.0
367,m² land,0.0
367,kWh energy,38445445.188531905
368,m3_wood,8752.0
368,kg_cotton,108982500.0
368,m² land,0.0
368,kWh energy,40400449.161185354
369,m3_wood,640.0
369,kg_cotton,113355000.0
369,m² land,0.0
369,kWh energy,42011969.179520644
370,m3_wood,1872.0
370,kg_cotton,116820000.0
370,m² land,0.0
370,kWh energy,43251448.79431312
371,m3_wood,0.0
371,kg_cotton,119707500.0
371,m² land,0.0
371,kWh energy,44292890.775477216
372,m3_wood,0.0
372,kg_cotton,122595000.0
372,m² land,0.0
372,kWh energy,45398468.59644829
373,m3_wood,0.0
373,kg_cotton,123090000.0
373,m² land,0.0
373,kWh energy,45632040.56058181
374,m3_wood,0.0
374,kg_cotton,124492500.0
374,m² land,0.0
374,kWh energy,46198982.346627094
375,m3_wood,0.0
375,kg_cotton,128617500.0
375,m² land,0.0
375,kWh energy,47721411.803059794
376,m3_wood,4384.0
376,kg_cotton,129030000.0
376,m² land,0.0
376,kWh energy,47889245.29344555
377,m3_wood,10624.0
377,kg_cotton,126967500.0
377,m² land,0.0
377,kWh energy,47144181.31513431
378,m3_wood,2496.0
378,kg_cotton,125895000.0
378,m² land,0.0
378,kWh energy,46769497.931308486
379,m3_wood,0.0
379,kg_cotton,124987500.0
379,m² land,0.0
379,kWh energy,46427828.005796775
380,m3_wood,3760.0
380,kg_cotton,125317500.0
380,m² land,0.0
380,kWh energy,46571024.366845325
381,m3_wood,0.0
381,kg_cotton,123750000.0
381,m² land,0.0
381,kWh energy,46002980.67275119
382,m3_wood,0.0
382,kg_cotton,124822500.0
382,m² land,0.0
382,kWh energy,46385566.136371195
383,m3_wood,0.0
383,kg_cotton,125400000.0
383,m² land,0.0
383,kWh energy,46613967.91762054
384,m3_wood,0.0
384,kg_cotton,125565000.0
384,m² land,0.0
384,kWh energy,46624110.01969219
385,m3_wood,0.0
385,kg_cotton,124657500.0
385,m² land,0.0
385,kWh energy,46258976.85142677
386,m3_wood,0.0
386,kg_cotton,125565000.0
386,m² land,0.0
386,kWh energy,46548696.18243305
387,m3_wood,0.0
387,kg_cotton,123090000.0
387,m² land,0.0
387,kWh energy,45611357.18187781
388,m3_wood,0.0
388,kg_cotton,123172500.0
388,m² land,0.0
388,kWh energy,45665653.55577715
389,m3_wood,0.0
389,kg_cotton,121605000.0
389,m² land,0.0
389,kWh energy,45109836.166646875
390,m3_wood,0.0
390,kg_cotton,123090000.0
390,m² land,0.0
390,kWh energy,45631407.8859799
391,m3_wood,0.0
391,kg_cotton,121852500.0
391,m² land,0.0
391,kWh energy,45128332.21997626
392,m3_wood,41008.0
392,kg_cotton,120945000.0
392,m² land,0.0
392,kWh energy,44743630.70527368
393,m3_wood,0.0
393,kg_cotton,121687500.0
393,m² land,0.0
393,kWh energy,44992361.849318504
394,m3_wood,1872.0
394,kg_cotton,119212500.0
394,m² land,0.0
394,kWh energy,44098837.76485831
395,m3_wood,0.0
395,kg_cotton,119955000.0
395,m² land,0.0
395,kWh energy,44386410.96294848
396,m3_wood,0.0
396,kg_cotton,118470000.0
396,m² land,0.0
396,kWh energy,43865396.11673112
397,m3_wood,0.0
397,kg_cotton,119212500.0
397,m² land,0.0
397,kWh energy,44141673.50106548
398,m3_wood,36640.0
398,kg_cotton,118057500.0
398,m² land,0.0
398,kWh energy,43734708.814835005
399,m3_wood,0.0
399,kg_cotton,113850000.0
399,m² land,0.0
399,kWh energy,42217199.08960874
400,m3_wood,0.0
400,kg_cotton,113520000.0
400,m² land,0.0
400,kWh energy,42134186.83665095
401,m3_wood,0.0
401,kg_cotton,113437500.0
401,m² land,0.0
401,kWh energy,42135548.57010284
402,m3_wood,0.0
402,kg_cotton,111787500.0
402,m² land,0.0
402,kWh energy,41577607.565523
403,m3_wood,0.0
403,kg_cotton,107250000.0
403,m² land,0.0
403,kWh energy,39939130.94941722
404,m3_wood,0.0
404,kg_cotton,103537500.0
404,m² land,0.0
404,kWh energy,38626052.18046215
405,m3_wood,4384.0
405,kg_cotton,97680000.0
405,m² land,0.0
405,kWh energy,36513846.72170645
406,m3_wood,9376.0
406,kg_cotton,92895000.0
406,m² land,0.0
406,kWh energy,34806229.87920381
407,m3_wood,0.0
407,kg_cotton,88770000.0
407,m² land,0.0
407,kWh energy,33334315.34544128
408,m3_wood,0.0
408,kg_cotton,81922500.0
408,m² land,0.0
408,kWh energy,30865271.242645763
409,m3_wood,0.0
409,kg_cotton,74167500.0
409,m² land,0.0
409,kWh energy,28069341.517056935
410,m3_wood,111616.0
410,kg_cotton,66990000.0
410,m² land,0.0
410,kWh energy,25501150.458707538
411,m3_wood,0.0
411,kg_cotton,59895000.0
411,m² land,0.0
411,kWh energy,22927923.041858766
412,m3_wood,0.0
412,kg_cotton,52965000.0
412,m² land,0.0
412,kWh energy,20381396.344048005
413,m3_wood,0.0
413,kg_cotton,48262500.0
413,m² land,0.0
413,kWh energy,18653779.912864268
414,m3_wood,0.0
414,kg_cotton,41662500.0
414,m² land,0.0
414,kWh energy,16258077.070076594
415,m3_wood,0.0
415,kg_cotton,36547500.0
415,m² land,0.0
415,kWh energy,14427300.636343697
416,m3_wood,0.0
416,kg_cotton,31597500.0
416,m² land,0.0
416,kWh energy,12639551.433812235
417,m3_wood,0.0
417,kg_cotton,26895000.0
417,m² land,0.0
417,kWh energy,10905173.943268672
418,m3_wood,0.0
418,kg_cotton,23100000.0
418,m² land,0.0
418,kWh energy,9540507.450470988
419,m3_wood,0.0
419,kg_cotton,20625000.0
419,m² land,0.0
419,kWh energy,8610076.99637269
420,m3_wood,0.0
420,kg_cotton,19470000.0
420,m² land,0.0
420,kWh energy,8194764.667645354
421,m3_wood,0.0
421,kg_cotton,17737500.0
421,m² land,0.0
421,kWh energy,7605604.563228538
422,m3_wood,0.0
422,kg_cotton,17160000.0
422,m² land,0.0
422,kWh energy,7402062.63975621
423,m3_wood,0.0
423,kg_cotton,16912500.0
423,m² land,0.0
423,kWh energy,7280460.320388523
424,m3_wood,0.0
424,kg_cotton,16912500.0
424,m² land,0.0
424,kWh energy,7260561.40579949
425,m3_wood,0.0
425,kg_cotton,16500000.0
425,m² land,0.0
425,kWh energy,7132108.754699571
426,m3_wood,0.0
426,kg_cotton,16665000.0
426,m² land,0.0
426,kWh energy,7195698.027071981
427,m3_wood,0.0
427,kg_cotton,16500000.0
427,m² land,0.0
427,kWh energy,7164646.661728681
428,m3_wood,0.0
428,kg_cotton,16665000.0
428,m² land,0.0
428,kWh energy,7261609.577337384
429,m3_wood,0.0
429,kg_cotton,17077500.0
429,m² land,0.0
429,kWh energy,7480399.101855355
430,m3_wood,0.0
430,kg_cotton,17077500.0
430,m² land,0.0
430,kWh energy,7510706.401504697
431,m3_wood,0.0
431,kg_cotton,17655000.0
431,m² land,0.0
431,kWh energy,7709360.908853487
432,m3_wood,0.0
432,kg_cotton,17572500.0
432,m² land,0.0
432,kWh energy,7687534.244370688
433,m3_wood,0.0
433,kg_cotton,17572500.0
433,m² land,0.0
433,kWh energy,7700860.497534582
434,m3_wood,0.0
434,kg_cotton,16665000.0
434,m² land,0.0
434,kWh energy,7417814.913364413
435,m3_wood,0.0
435,kg_cotton,17242500.0
435,m² land,0.0
435,kWh energy,7667281.0227785185
436,m3_wood,0.0
436,kg_cotton,17242500.0
436,m² land,0.0
436,kWh energy,7726776.720362547
437,m3_wood,0.0
437,kg_cotton,17160000.0
437,m² land,0.0
437,kWh energy,7685657.407328991
438,m3_wood,0.0
438,kg_cotton,17160000.0
438,m² land,0.0
438,kWh energy,7653464.706978332
439,m3_wood,0.0
439,kg_cotton,17902500.0
439,m² land,0.0
439,kWh energy,7897488.499573917
440,m3_wood,0.0
440,kg_cotton,19305000.0
440,m² land,0.0
440,kWh energy,8419468.192648351
441,m3_wood,0.0
441,kg_cotton,19800000.0
441,m² land,0.0
441,kWh energy,8592400.286130408
442,m3_wood,0.0
442,kg_cotton,19305000.0
442,m² land,0.0
442,kWh energy,8350648.257322644
443,m3_wood,0.0
443,kg_cotton,19387500.0
443,m² land,0.0
443,kWh energy,8343104.443774249
444,m3_wood,0.0
444,kg_cotton,20542500.0
444,m² land,0.0
444,kWh energy,8725309.207855774
445,m3_wood,0.0
445,kg_cotton,20707500.0
445,m² land,0.0
445,kWh energy,8748034.320035174
446,m3_wood,0.0
446,kg_cotton,20542500.0
446,m² land,0.0
446,kWh energy,8697945.047662765
447,m3_wood,0.0
447,kg_cotton,22605000.0
447,m² land,0.0
447,kWh energy,9372397.5793084
448,m3_wood,0.0
448,kg_cotton,22027500.0
448,m² land,0.0
448,kWh energy,9141060.991863104
449,m3_wood,0.0
449,kg_cotton,22440000.0
449,m² land,0.0
449,kWh energy,9256009.340547053
450,m3_wood,0.0
450,kg_cotton,21945000.0
450,m² land,0.0
450,kWh energy,9077111.123249682
451,m3_wood,0.0
451,kg_cotton,22687500.0
451,m² land,0.0
451,kWh energy,9334785.406750841
452,m3_wood,0.0
452,kg_cotton,23842500.0
452,m² land,0.0
452,kWh energy,9769838.54271591
453,m3_wood,0.0
453,kg_cotton,23512500.0
453,m² land,0.0
453,kWh energy,9625015.824903704
454,m3_wood,0.0
454,kg_cotton,24832500.0
454,m² land,0.0
454,kWh energy,10090662.535657149
455,m3_wood,98528.0
455,kg_cotton,25657500.0
455,m² land,0.0
455,kWh energy,10380188.754993862
456,m3_wood,2512.0
456,kg_cotton,28050000.0
456,m² land,0.0
456,kWh energy,11235750.335164273
457,m3_wood,624.0
457,kg_cotton,29700000.0
457,m² land,0.0
457,kWh energy,11878124.996157147
458,m3_wood,73088.0
458,kg_cotton,33165000.0
458,m² land,0.0
458,kWh energy,13094981.406818992
459,m3_wood,3136.0
459,kg_cotton,36712500.0
459,m² land,0.0
459,kWh energy,14404226.782134151
460,m3_wood,29744.0
460,kg_cotton,41415000.0
460,m² land,0.0
460,kWh energy,16137887.43818518
461,m3_wood,2496.0
461,kg_cotton,47520000.0
461,m² land,0.0
461,kWh energy,18391219.350450434
462,m3_wood,6256.0
462,kg_cotton,51562500.0
462,m² land,0.0
462,kWh energy,19876278.795744363
463,m3_wood,0.0
463,kg_cotton,57832500.0
463,m² land,0.0
463,kWh energy,22185227.267156977
464,m3_wood,96656.0
464,kg_cotton,62287500.0
464,m² land,0.0
464,kWh energy,23762285.60384031
465,m3_wood,17232.0
465,kg_cotton,66907500.0
465,m² land,0.0
465,kWh energy,25417238.49712319
466,m3_wood,0.0
466,kg_cotton,72517500.0
466,m² land,0.0
466,kWh energy,27420783.638756663
467,m3_wood,116608.0
467,kg_cotton,77220000.0
467,m² land,0.0
467,kWh energy,29118025.28949324
468,m3_wood,0.0
468,kg_cotton,80767500.0
468,m² land,0.0
468,kWh energy,30352433.791390326
469,m3_wood,30640.0
469,kg_cotton,84975000.0
469,m² land,0.0
469,kWh energy,31875839.266000494
470,m3_wood,0.0
470,kg_cotton,86707500.0
470,m² land,0.0
470,kWh energy,32501747.064714078
471,m3_wood,0.0
471,kg_cotton,88935000.0
471,m² land,0.0
471,kWh energy,33276962.615568236
472,m3_wood,0.0
472,kg_cotton,93142500.0
472,m² land,0.0
472,kWh energy,34783567.986578576
473,m3_wood,0.0
473,kg_cotton,95700000.0
473,m² land,0.0
473,kWh energy,35675636.707224965
474,m3_wood,0.0
474,kg_cotton,98917500.0
474,m² land,0.0
474,kWh energy,36796321.30229908
475,m3_wood,0.0
475,kg_cotton,98010000.0
475,m² land,0.0
475,kWh energy,36431710.51175286
476,m3_wood,4384.0
476,kg_cotton,100320000.0
476,m² land,0.0
476,kWh energy,37255834.858986214
477,m3_wood,44096.0
477,kg_cotton,99990000.0
477,m² land,0.0
477,kWh energy,37092056.36604134
478,m3_wood,0.0
478,kg_cotton,101722500.0
478,m² land,0.0
478,kWh energy,37699974.526009545
479,m3_wood,0.0
479,kg_cotton,102217500.0
479,m² land,0.0
479,kWh energy,37850634.939877585
480,m3_wood,0.0
480,kg_cotton,100237500.0
480,m² land,0.0
480,kWh energy,37137225.90720728
481,m3_wood,8128.0
481,kg_cotton,101145000.0
481,m² land,0.0
481,kWh energy,37469325.19928804
482,m3_wood,0.0
482,kg_cotton,101557500.0
482,m² land,0.0
482,kWh energy,37635187.37265913
483,m3_wood,0.0
483,kg_cotton,100402500.0
483,m² land,0.0
483,kWh energy,37204108.965341315
484,m3_wood,0.0
484,kg_cotton,102382500.0
484,m² land,0.0
484,kWh energy,37957067.40350624
485,m3_wood,0.0
485,kg_cotton,103042500.0
485,m² land,0.0
485,kWh energy,38232592.80020511
486,m3_wood,20384.0
486,kg_cotton,102630000.0
486,m² land,0.0
486,kWh energy,38123507.73350284
487,m3_wood,0.0
487,kg_cotton,101970000.0
487,m² land,0.0
487,kWh energy,37888665.2951118
488,m3_wood,5024.0
488,kg_cotton,101557500.0
488,m² land,0.0
488,kWh energy,37775586.287248164
489,m3_wood,0.0
489,kg_cotton,102795000.0
489,m² land,0.0
489,kWh energy,38230594.73145349
490,m3_wood,0.0
490,kg_cotton,101475000.0
490,m² land,0.0
490,kWh energy,37776400.1477538
491,m3_wood,0.0
491,kg_cotton,101145000.0
491,m² land,0.0
491,kWh energy,37685805.35499013
492,m3_wood,27504.0
492,kg_cotton,101887500.0
492,m² land,0.0
492,kWh energy,38016410.14227125
493,m3_wood,0.0
493,kg_cotton,98505000.0
493,m² land,0.0
493,kWh energy,36777502.46301194
494,m3_wood,0.0
494,kg_cotton,100897500.0
494,m² land,0.0
494,kWh energy,37668813.60407669
495,m3_wood,0.0
495,kg_cotton,100402500.0
495,m² land,0.0
495,kWh energy,37516672.14372319
496,m3_wood,0.0
496,kg_cotton,100402500.0
496,m² land,0.0
496,kWh energy,37521215.23137962
497,m3_wood,0.0
497,kg_cotton,100650000.0
497,m² land,0.0
497,kWh energy,37538385.90975645
498,m3_wood,0.0
498,kg_cotton,98340000.0
498,m² land,0.0
498,kWh energy,36633143.79801933
499,m3_wood,0.0
499,kg_cotton,98835000.0
499,m² land,0.0
499,kWh energy,36753048.33315489
500,m3_wood,0.0
500,kg_cotton,96525000.0
500,m² land,0.0
500,kWh energy,35942173.54681587
501,m3_wood,0.0
501,kg_cotton,94132500.0
501,m² land,0.0
501,kWh energy,35065313.000256516
502,m3_wood,0.0
502,kg_cotton,90667500.0
502,m² land,0.0
502,kWh energy,33773493.35941288
